year,country,iso,trade,exports,imports,ggfce,gfcf,industry,manufact,unempl,agriculture,rgdp_growth,infl_cpi,oil,gold,copper,sp500
2004,El Salvador,SLV,69.7822641767691,25.9062104819237,43.8760536948454,13.7705773417978,16.6858634096008,25.6039214354494,17.5575825237782,6.80000019073486,5.72792591262587,0.889404485692169,4.4519439239503855,44.37860746,481.2777578,3370.595366,1787.42
2005,El Salvador,SLV,69.7158116750578,25.2665668798476,44.4492447952102,13.9948292284665,16.2928289563206,24.4712886106953,16.6257313920261,7.21999979019165,6.17165600762008,2.710398072605602,4.690948709037723,60.87616006,507.2071291,4194.635171,1810.81
2006,El Salvador,SLV,73.4555675070266,25.9396783352886,47.5158891717381,14.3343485486463,16.8883036070873,24.4717932435785,16.3505499100306,6.57000017166138,6.04616656739515,4.3448128798383,4.037123594296088,71.49005651,672.0356633,7475.171698,1884.86
2007,El Salvador,SLV,77.6210560347995,25.5670345496495,52.05402148515,14.3442032712684,18.5229620703337,24.5219333695828,16.2263141652093,6.40999984741211,6.99310770496862,1.8597046952431695,4.578085723771608,74.52244763,730.0873252,7459.129515,2056.54
2008,El Salvador,SLV,80.6659739399085,26.7405871721015,53.925386767807,14.7107143035844,18.6674850404934,25.8812946540508,16.864116031176,5.88000011444092,7.09010840673402,2.1266991021718917,6.707922935159316,94.31758367,847.6846772,6764.189183,1909.26
2009,El Salvador,SLV,66.0711911744487,23.9512044914048,42.1199866830439,16.1016997299112,15.1486056397082,24.9700311675857,16.1789085322828,7.32999992370605,6.66859073198944,-2.0873238053140897,1.0559502973120471,64.02194964,1008.650896,5338.612943,1198.27
2010,El Salvador,SLV,73.5372876725398,26.9466693264064,46.5906183461333,15.7115815766764,14.7530995364247,25.2759118643186,16.1409524759431,4.8899998664856,6.98170850697531,2.1067415730339656,1.1793357687367223,79.04077178,1224.66425,7534.779583,1515.63
2011,El Salvador,SLV,79.2766437025052,28.9817775582263,50.2948661442788,15.7558896813119,16.2875460096688,26.1954132809565,16.246774516387,4.30000019073486,7.33019190703113,3.8170563961484216,5.128923766815996,93.70575127,1413.757637,7953.6269,1702.39
2012,El Salvador,SLV,77.6485716222883,28.5710611774443,49.077510444844,15.7574411476586,16.5962082936854,26.589358065851,16.1734112965634,3.83999991416931,6.5143562539307,2.8155018217952854,1.7297348158138215,95.31152279,1515.330288,7226.988911,1677.16
2013,El Salvador,SLV,80.4511944908271,29.7248960481943,50.7262984426328,16.3058820533528,17.5342049642217,26.1216427113687,15.9772924874585,3.69000005722046,5.61330655869503,2.232142857142705,0.7576691845226913,94.87940373,1286.720999,6684.108843,1879.08
2014,El Salvador,SLV,78.1044257477935,29.5528752334192,48.5515505143743,15.9541672881589,15.4447723169571,26.0135339989829,16.0762379572505,4.15000009536743,5.86687215376832,1.7107099446273644,1.141344675382805,88.92742601,1169.476277,6342.227603,2277.18
2015,El Salvador,SLV,76.5602707370519,29.4861730232304,47.0740977138215,16.497441787438,15.6921765456792,25.2889295441979,16.3874932588795,4.0,5.52976674016479,2.3989731332711983,-0.731384487387865,51.86371799,1186.069383,5631.076427,2536.63
2016,El Salvador,SLV,72.8190933731491,28.4585905008509,44.3605028722982,16.3164393340948,15.4902789954955,24.8348278708617,16.2856846412139,4.42000007629395,5.73215390739613,2.545926086016692,0.6040490869959614,45.52832222,1328.235473,5176.761037,2367.08
2017,El Salvador,SLV,74.3046511916519,29.0297643758665,45.2748868157855,16.1331092000982,16.0288223917589,25.1714727339037,16.0846288450506,4.3899998664856,5.39300914080881,2.2466700387795413,1.0123540331558045,54.25841395,1292.172443,6339.762495,2738.47
2018,El Salvador,SLV,75.6336168879956,28.9343737810256,46.69924310697,16.1096582163919,17.1694237505693,25.0755067570813,15.6878426338878,4.01000022888184,5.13276852985202,2.4322875870880667,1.0903300058189291,67.15239138,1247.033262,6415.619786,3289.86
2019,El Salvador,SLV,75.976831324038,29.6758407921281,46.3009905319099,16.2324987563512,17.667137852804,25.2299356128233,15.5114798640426,4.17000007629395,4.86781630135489,2.3825813981568356,0.07532413500281887,61.72971534,1399.805003,6041.681228,3027.78
2020,El Salvador,SLV,69.4269832199075,25.5304252818328,43.8965579380747,19.3828656683464,17.377931970492,23.8089478674217,14.8933467322978,5.01999998092651,5.11248149254507,-8.581312158496724,-0.3715902123242687,41.67893282,1788.324734,6236.792034,3714.39
2021,El Salvador,SLV,84.3684122248228,29.5471612495972,54.8212509752256,19.6512572319809,20.9836537919486,24.0477935368206,15.1777816288025,5.01999998092651,4.91712061200671,10.800868593051028,3.4669258531311753,68.67853022,1789.41497,9264.169006,4239.2
1995,España,ESP,44.7753740870366,21.8270992731031,22.9482748139335,17.6137893301606,21.8967927952964,28.3344333764666,16.2672496895273,22.6800003051758,3.88459968561925,2.757493994424709,4.673803376247054,18.69378419,417.9329987,3193.651713,904.8
1996,España,ESP,46.2452192648042,23.0323607990957,23.2128584657085,17.4872190072424,21.6869070712976,28.0791409701085,16.3478147108665,22.1399993896484,4.38897553776244,2.660524452723423,3.5588455933855734,22.64645904,429.9675714,2545.072356,1163.16
1997,España,ESP,51.1662571157861,25.6697890106843,25.4964681051018,17.0066324133203,22.1313464338261,28.0646987682661,16.6588351294515,20.7000007629395,4.30221003412496,3.7025802853683842,1.9710739558293167,22.31211275,385.3440666,2649.802377,1407.69
1998,España,ESP,52.6614543708284,26.101947326675,26.5595070441534,16.8577661948981,23.2767319013009,27.8474728998387,16.5525465248663,18.6700000762939,4.15041196561827,4.393037351244922,1.8343299990840833,15.89910408,357.9864969,2012.948297,1742.49
1999,España,ESP,54.636466948565,26.3515090067028,28.2849579418622,16.7905217693458,24.7316286260561,27.8950116077439,16.2996896208473,15.4799995422363,3.81737821101418,4.490491315535494,2.310348139870655,22.42347394,345.9033778,1951.648771,2221.61
2000,España,ESP,60.0823337464942,28.5633579326111,31.5189758138831,16.6978209495702,25.9408413354305,27.9692398406424,16.2325905184989,13.789999961853,3.74530563354845,5.245994680416199,3.433515634187634,35.48246795,350.7201759,2279.383672,2468.57
2001,España,ESP,57.9971554637493,27.8616191602484,30.1355363035009,16.5446730566496,25.8772912140349,27.9553433486497,15.8325404105319,10.3500003814697,3.67764014761916,3.9329488433309967,3.5898341333811645,31.8004934,353.878578,2061.050772,2229.58
2002,España,ESP,55.0991792430679,26.553994919632,28.5451843234359,16.6243302666126,26.1557570388712,27.7457734753559,15.2409706064422,11.1499996185303,3.48901743975068,2.7310222316028865,3.0656568590222477,32.93713439,409.5668123,2060.543905,1881.87
2003,España,ESP,53.4636891006225,25.6289061234055,27.834782977217,16.7766052655852,27.0986181640503,27.4212044384282,14.7048485165768,11.2799997329712,3.4311562499221,2.9818948359614073,3.0388883939665767,36.29696071,456.5667373,2234.602113,1441.11
2004,España,ESP,54.5241826916923,25.4119848226223,29.1121978690701,17.1689140681632,27.8076228973153,26.9939506909756,14.1706721958678,11.0900001525879,3.12832703269699,3.122795241514842,3.0392488109092453,44.37860746,481.2777578,3370.595366,1787.42
2005,España,ESP,54.7622975833471,24.9792690409411,29.783028542406,17.3316209399401,29.0115888487389,27.168932784246,13.7091756464878,9.14999961853027,2.7690522635835,3.6520326743314957,3.3688140975038694,60.87616006,507.2071291,4194.635171,1810.81
2006,España,ESP,56.1771348136076,25.2413025005404,30.9358323130671,17.3603314528557,30.0273056106505,26.9325369113878,13.3352194560196,8.44999980926514,2.41168014679879,4.102727115424787,3.5155757683211553,71.49005651,672.0356633,7475.171698,1884.86
2007,España,ESP,57.7476037596033,25.984738814678,31.7628649449253,17.7056341053184,29.8622365158307,26.3036486821956,12.8991138396655,8.22999954223633,2.50795182694444,3.60468797126956,2.786797458049528,74.52244763,730.0873252,7459.129515,2056.54
2008,España,ESP,55.9833300436847,25.6239291743162,30.3594008693685,18.8230989210854,27.8364657096944,26.2904209939065,12.6955200393676,11.25,2.36845686639791,0.8871451824851606,4.075343359573402,94.31758367,847.6846772,6764.189183,1909.26
2009,España,ESP,46.9948743270275,23.0616941747255,23.933180152302,20.6396944608879,23.1132221040789,24.8996795168532,11.5897628686561,17.8600006103516,2.26545206640089,-3.7632319269011005,-0.2878130835352821,64.02194964,1008.650896,5338.612943,1198.27
2010,España,ESP,52.928240557318,25.9516793464024,26.9765612109155,20.6329023062173,21.788947421901,23.1597758571989,11.3975924505155,19.8600006103516,2.43113463203907,0.16301023084164257,1.799864577287691,79.04077178,1224.66425,7534.779583,1515.63
2011,España,ESP,58.7931710352776,29.5349622049272,29.2582088303504,20.6717097699394,20.0217529656512,22.0811402539851,11.4986138829796,21.3899993896484,2.37327299407857,-0.8143734551509296,3.19610188833801,93.70575127,1413.757637,7953.6269,1702.39
2012,España,ESP,60.8453698432449,31.45527248111,29.390097362135,19.9769372291119,18.5276098609348,21.0346436181201,11.1249259285481,24.7900009155273,2.4083041492621,-2.9594413017359655,2.4461278236675987,95.31152279,1515.330288,7226.988911,1677.16
2013,España,ESP,61.9962993018068,32.9625774735678,29.033721828239,19.880668164195,17.3705441672841,20.2795516823672,11.1926519187571,26.0900001525879,2.62234061320255,-1.4353942591935565,1.4085810918302855,94.87940373,1286.720999,6684.108843,1879.08
2014,España,ESP,63.8656097225425,33.4825675913959,30.3830421311466,19.6363347471996,17.7797391484637,20.0806465676767,11.3103807750364,24.4400005340576,2.53633649111861,1.38390794267087,-0.15111483752658916,88.92742601,1169.476277,6342.227603,2277.18
2015,España,ESP,64.2126411715031,33.6265184346551,30.586122736848,19.4795794318804,18.0144581891072,20.0869532939244,11.3004018225856,22.0599994659424,2.73536317152164,3.835172660337971,-0.5003657099040715,51.86371799,1186.069383,5631.076427,2536.63
2016,España,ESP,63.7726244343891,33.8800904977376,29.8925339366516,19.0582130288013,17.9602097249156,20.0085290526467,11.2753178194355,19.6399993896484,2.82572003160238,3.0313013298197022,-0.2025980004262684,45.52832222,1328.235473,5176.761037,2367.08
2017,España,ESP,66.6925732463354,35.1494620296471,31.5431112166883,18.6193428335601,18.6709838561557,20.0600412956044,11.3369258271386,17.2199993133545,2.7885291517876,2.9736411905369575,1.9560763336401,54.25841395,1292.172443,6339.762495,2738.47
2018,España,ESP,67.6081375663926,35.1625876058272,32.4455499605654,18.6733695737992,19.4468522570785,19.8788457015489,11.0346982652945,15.25,2.75759416717432,2.2887856761749203,1.6749813686381732,67.15239138,1247.033262,6415.619786,3289.86
2019,España,ESP,66.9793269713712,34.954655951783,32.0246710195881,18.830979407333,20.0813259668508,20.1475439477649,10.9501557006529,14.1000003814697,2.59463586137619,2.0851914211709843,0.6995189944581037,61.72971534,1399.805003,6041.681228,3027.78
2020,España,ESP,59.7687236841636,30.6209378687782,29.1477858153854,21.860104033342,20.2860560382478,20.3703736715071,11.0268925119524,15.5299997329712,3.14800685949794,-10.822886493966887,-0.322753017299926,41.67893282,1788.324734,6236.792034,3714.39
2021,España,ESP,68.3301204999241,34.9203319660466,33.4097885338775,21.4159757622631,20.0839292219577,20.5029114660395,11.3259638707686,14.7799997329712,2.7280731380849,5.129455127482552,3.093135119764212,68.67853022,1789.41497,9264.169006,4239.2
1997,Estados Unidos,USA,23.4283210916839,11.1197545265553,12.3085665651286,14.2293238255567,21.5828300395015,23.1321011361316,16.08717737576,5.0,1.33691171038169,4.447174945245247,2.337689937307341,22.31211275,385.3440666,2649.802377,1407.69
1998,Estados Unidos,USA,22.8258909523693,10.5152611335588,12.3106298188105,13.9868964790694,22.2552516782792,22.6705577802122,15.7743252610376,4.51000022888184,1.21399691075917,4.481394431553154,1.5522790987436696,15.89910408,357.9864969,2012.948297,1742.49
1999,Estados Unidos,USA,23.3135637046602,10.309334558667,13.0042291459932,14.0317985261662,22.7876776867312,22.5585977336559,15.4590669050851,4.21999979019165,1.15124101558576,4.794499044675082,2.18802719697353,22.42347394,345.9033778,1951.648771,2221.61
2000,Estados Unidos,USA,25.1029953595813,10.6927769053241,14.4102184542572,14.0239517400802,23.1462885256504,22.451586084268,15.1150749906589,3.99000000953674,1.15055536360653,4.077159479416181,3.3768572714993894,35.48246795,350.7201759,2279.383672,2468.57
2001,Estados Unidos,USA,22.967181335596,9.70344749898923,13.2637338366067,14.5356379493206,22.5385071620869,21.4690044492824,13.9193094025158,4.73000001907349,1.1292569744094,0.9543387287083815,2.8261711188539484,31.8004934,353.878578,2061.050772,2229.58
2002,Estados Unidos,USA,22.2863741094897,9.131381513844,13.1549925956457,15.0590355024837,21.5398908373713,20.65246551384,13.4528776402421,5.78000020980835,0.973711859673977,1.6959429227495715,1.5860316265060792,32.93713439,409.5668123,2060.543905,1881.87
2003,Estados Unidos,USA,22.6273130062789,9.03565868264667,13.5916543236323,15.2436331781727,21.6226206280687,20.7394766935216,13.3165117541749,5.98999977111816,1.12104760396265,2.7962091006717094,2.270094973361081,36.29696071,456.5667373,2234.602113,1441.11
2004,Estados Unidos,USA,24.4480622643257,9.62875008142275,14.8193121829029,15.158309850606,22.1277420778003,20.9500365551967,13.1741810816537,5.53000020980835,1.26548363027696,3.8525526006434996,2.677236693091767,44.37860746,481.2777578,3370.595366,1787.42
2005,Estados Unidos,USA,25.6385530316517,9.98205473154167,15.65649830011,15.047143394,22.9346369798954,21.206269818199,12.9833195194137,5.07999992370605,1.1505065593333,3.483220320252589,3.3927468454954646,60.87616006,507.2071291,4194.635171,1810.81
2006,Estados Unidos,USA,26.9752780973197,10.641386468295,16.3338916290247,15.0044511883738,23.038167049868,21.5869617861711,12.990722665314,4.61999988555908,1.00948718664602,2.7828106258432683,3.2259441007040257,71.49005651,672.0356633,7475.171698,1884.86
2007,Estados Unidos,USA,28.0120176822667,11.4637901622698,16.5482275199969,15.1892879283282,22.3230160837388,21.423882162085,12.7697566103618,4.61999988555908,1.07512397740734,2.010507551633278,2.8526724815013393,74.52244763,730.0873252,7459.129515,2056.54
2008,Estados Unidos,USA,29.8677957945319,12.4258473646734,17.4419484298585,15.9340733958399,21.235478492072,20.793507368224,12.2167302006078,5.78000020980835,1.05300059714298,0.1221884429746467,3.83910029665111,94.31758367,847.6846772,6764.189183,1909.26
2009,Estados Unidos,USA,24.7595311689876,10.9322206193664,13.8273105496213,16.8076950275681,18.8101380427197,19.2684772980173,11.6987895946123,9.25,0.960285892029002,-2.5998883510855775,-0.355546266299811,64.02194964,1008.650896,5338.612943,1198.27
2010,Estados Unidos,USA,28.2198952346731,12.3413608086534,15.8785344260197,16.6858391442419,18.3139445259228,19.3102572393851,11.9060850975322,9.63000011444092,1.02943733820679,2.708856694196804,1.6400434423899046,79.04077178,1224.66425,7534.779583,1515.63
2011,Estados Unidos,USA,30.8424862411943,13.5634671535102,17.2790190876841,16.098427999507,18.7369868048565,19.407502343174,11.9472468321556,8.94999980926514,1.20055910284662,1.5498949501704606,3.156841568621993,93.70575127,1413.757637,7953.6269,1702.39
2012,Estados Unidos,USA,30.6818353657295,13.6440493967794,17.0377859689502,15.4758416244692,19.5126025510627,19.1626113169507,11.8575606302731,8.06999969482422,1.14932964297306,2.2806876031918444,2.0693372652602626,95.31152279,1515.330288,7226.988911,1677.16
2013,Estados Unidos,USA,30.0023671411205,13.5780743740926,16.4242927670279,15.0366162863828,19.7224267146325,19.2416260217373,11.7981164603897,7.36999988555908,1.32108416447024,1.841875395186876,1.464832655627557,94.87940373,1286.720999,6684.108843,1879.08
2014,Estados Unidos,USA,29.9979997800853,13.5459593384987,16.4520404415866,14.6219632205577,20.2999539885525,19.3315152083176,11.6554754899495,6.17000007629395,1.17206510494526,2.287775932553582,1.6222229774085495,88.92742601,1169.476277,6342.227603,2277.18
2015,Estados Unidos,USA,27.8122335024973,12.4609931641514,15.3512403383458,14.3303308126227,20.4491637846805,18.5871320435183,11.6623134302954,5.28000020980835,1.03393378310334,2.706369581764001,0.11862713555161886,51.86371799,1186.069383,5631.076427,2536.63
2016,Estados Unidos,USA,26.5869993604609,11.9395387321555,14.6474606283054,14.2449436246033,20.3728291968369,18.0422212818459,11.2236379165299,4.86999988555908,0.942644552842604,1.6674720759618733,1.2615832057060183,45.52832222,1328.235473,5176.761037,2367.08
2017,Estados Unidos,USA,27.2461628345016,12.2371893966472,15.0089734378544,14.0181892262263,20.6383132137205,18.4366014618124,11.2548716899882,4.3600001335144,0.94941971387699,2.2556804806569852,2.130110003659791,54.25841395,1292.172443,6339.762495,2738.47
2018,Estados Unidos,USA,27.5888583534265,12.3422406727509,15.2466176806757,13.9786388156526,20.858612827694,18.6167766258494,11.3421975603977,3.90000009536743,0.909982302289731,2.9188568966740824,2.442583296928147,67.15239138,1247.033262,6415.619786,3289.86
2019,Estados Unidos,USA,26.3689222091184,11.7895354311111,14.5793867780072,13.9146469558881,21.0205206380417,18.2956030469717,11.0716449176866,3.67000007629395,0.853686155645617,2.288869867773635,1.8122100752596904,61.72971534,1399.805003,6041.681228,3027.78
2020,Estados Unidos,USA,23.4424574128452,10.1628986024335,13.2795588104117,14.7316346204004,21.4367613377449,18.4387545563529,11.1877777275513,8.05000019073486,1.05974256107364,-3.4045896515625618,1.2335843963066306,41.67893282,1788.324734,6236.792034,3714.39
2021,Estados Unidos,USA,23.4424574128452,10.1628986024335,13.2795588104117,14.7316346204004,21.4367613377449,18.4387545563529,11.1877777275513,5.34999990463257,1.05974256107364,5.671107190741664,4.697858863637316,68.67853022,1789.41497,9264.169006,4239.2
1996,Estonia,EST,132.977442750892,61.2792495590997,71.6981931917923,22.6162441541643,27.0301388326535,26.5585045530262,16.3168178001451,9.92000007629395,4.12813147933271,4.943014491266706,23.0503433495171,22.64645904,429.9675714,2545.072356,1163.16
1997,Estonia,EST,151.051344390403,70.3823658944387,80.6689784959639,20.4062670429621,28.5961825514181,26.1108567195029,16.5346089942668,10.3699998855591,4.08873645802036,13.050014744183436,10.581878932214561,22.31211275,385.3440666,2649.802377,1407.69
1998,Estonia,EST,156.838235827521,73.6343458033252,83.203890024196,20.6976037907385,31.3368027133393,25.2370632991604,14.8435691022974,9.51000022888184,5.05182797296934,4.339825510261264,8.208333333332952,15.89910408,357.9864969,2012.948297,1742.49
1999,Estonia,EST,144.116453592933,69.866107922999,74.2503456699339,21.9265522595976,25.9049931087952,23.8432171384226,14.487565129838,11.5699996948242,3.62814718696064,-0.4250251567617158,3.2961108971892195,22.42347394,345.9033778,1951.648771,2221.61
2000,Estonia,EST,126.495610165523,61.6273943170743,64.8682158484488,19.5619806388734,26.6871960393056,24.8827014515579,15.4671728526187,13.3599996566772,3.88500958820541,10.087634440694714,4.018489525087454,35.48246795,350.7201759,2279.383672,2468.57
2001,Estonia,EST,126.456987901508,61.2519641640865,65.2050237374212,18.6297859660467,27.4308869713466,25.518554346608,16.0502923328795,13.1300001144409,3.49396864407665,6.003674251065849,5.748279816513802,31.8004934,353.878578,2061.050772,2229.58
2002,Estonia,EST,123.318214706657,57.9558790066704,65.3623356999864,18.1765606743555,30.5617072628212,25.4902474631132,15.6718116017989,10.0299997329712,3.55352070544501,6.771367930436534,3.5719127016402563,32.93713439,409.5668123,2060.543905,1881.87
2003,Estonia,EST,122.776875234578,57.1622882965674,65.6145869380106,17.8468775423338,32.7595201789117,26.1126344942481,15.7468540530848,11.289999961853,3.46019281311318,7.6002651850869185,1.3349911654996882,36.29696071,456.5667373,2234.602113,1441.11
2004,Estonia,EST,129.978208039533,61.0793356433405,68.8988723961921,17.3746062243779,31.7215035112906,25.4317200409636,14.9202057507989,10.25,3.61949868570147,6.804007770501008,3.0481110752341056,44.37860746,481.2777578,3370.595366,1787.42
2005,Estonia,EST,135.938816584636,65.435020060353,70.5037965242827,16.855386497897,32.8627282961615,26.2603199959095,14.6670140091878,8.02999973297119,3.28731485717963,9.526426971620872,4.079714231998421,60.87616006,507.2071291,4194.635171,1810.81
2006,Estonia,EST,136.643220946677,63.2667645864486,73.3764563602288,15.8349921475017,36.8002856525901,26.947548553939,14.4682005139683,5.90999984741211,3.14433783651327,9.765583369977504,4.437620423892175,71.49005651,672.0356633,7475.171698,1884.86
2007,Estonia,EST,133.987601252435,62.5985727746292,71.3890284778055,15.8999627713209,36.3924117391915,26.8824170033974,13.8700059397608,4.59000015258789,3.92554044689292,7.579140520467442,6.601326030556387,74.52244763,730.0873252,7459.129515,2056.54
2008,Estonia,EST,136.689051143382,66.3922524308487,70.2967987125335,18.4374184622228,31.1306178625862,26.2192756027417,13.7449464630778,5.44999980926514,3.40143713491535,-5.1320009576849905,10.362358031368313,94.31758367,847.6846772,6764.189183,1909.26
2009,Estonia,EST,116.764747673625,60.8643762008331,55.9003714727917,20.5342808474697,22.6782455184938,23.4750127654853,12.2900700375096,13.5500001907349,2.47116868442475,-14.629055032422277,-0.07840831128105297,64.02194964,1008.650896,5338.612943,1198.27
2010,Estonia,EST,143.678224078619,75.0493161875336,68.6289078910852,19.5625320574722,21.2342183620859,24.4012405313225,13.748977942831,16.7099990844727,3.17107206970876,2.4442651179978014,2.972045120156941,79.04077178,1224.66425,7534.779583,1515.63
2011,Estonia,EST,167.391979831694,86.6037914150865,80.7881884166076,18.3658570690526,26.4577338142438,25.7223970178308,14.608938065111,12.3299999237061,3.67986795909351,7.263084581286816,4.981901314535997,93.70575127,1413.757637,7953.6269,1702.39
2012,Estonia,EST,170.759926419412,86.2077922686801,84.5521341507317,18.1951546608909,28.7100814760233,25.2663969813161,14.0086484763194,10.0200004577637,3.31546320909195,3.22820049358965,3.9333998729695674,95.31152279,1515.330288,7226.988911,1677.16
2013,Estonia,EST,166.452834530816,84.5681702038371,81.8846643269787,18.6447901895553,27.9003133873244,25.3499960657369,13.7349408676023,8.63000011444092,3.08811099529242,1.4584286361601473,2.780566589549993,94.87940373,1286.720999,6684.108843,1879.08
2014,Estonia,EST,160.241474731979,81.8654328816924,78.3760418502864,18.730894194828,25.743933652783,24.7726507073494,14.1820927198247,7.34999990463257,3.16426999575923,3.011366586514619,-0.10617514652117022,88.92742601,1169.476277,6342.227603,2277.18
2015,Estonia,EST,150.937189701775,77.4354984416443,73.5016912601311,19.5768849385707,24.4941851148751,23.8632815419554,13.9059311741028,6.40999984741211,2.85804688997265,1.8530200462933522,-0.49232600654781633,51.86371799,1186.069383,5631.076427,2536.63
2016,Estonia,EST,150.408696743733,77.00753773581,73.4011590079231,19.7244562810863,24.4305084948393,24.0475383611575,13.8864975990796,6.88000011444092,2.11360999746642,3.1555648143829274,0.14868490762771636,45.52832222,1328.235473,5176.761037,2367.08
2017,Estonia,EST,147.563722396444,75.8098540993405,71.7538682971034,19.2571004968025,25.9182430327184,23.9988866145101,13.6109739798589,5.80999994277954,2.38620546594402,5.7920446746650756,3.417235494880444,54.25841395,1292.172443,6339.762495,2738.47
2018,Estonia,EST,146.340557531205,74.469196995113,71.8713605360916,19.2003648972897,24.6950577581034,24.0409400133459,13.5160964914115,5.40999984741211,2.22100935808475,4.133819798318394,3.436326884204477,67.15239138,1247.033262,6415.619786,3289.86
2019,Estonia,EST,143.937110855252,74.0465861275791,69.8905247276731,19.5419419023817,25.4347441195805,22.9986705028687,13.1124584374388,4.51000022888184,2.51117379776427,4.096342643977624,2.277259312435298,61.72971534,1399.805003,6041.681228,3027.78
2020,Estonia,EST,141.869362974655,71.1758186404743,70.6935443341806,21.2538394108097,30.681080538013,22.6521017461053,12.860307810227,6.96000003814697,2.16649665555797,-2.951069312689636,-0.44453109767990107,41.67893282,1788.324734,6236.792034,3714.39
2021,Estonia,EST,160.785940289151,80.5243298372575,80.2616104518936,20.3034922598075,28.5535495818832,22.7967660890754,12.7490330263218,6.17999982833862,2.1433303033357,8.349453620120473,4.653166738474646,68.67853022,1789.41497,9264.169006,4239.2
2002,Rusia,RUS,59.6454457319607,35.2125940630626,24.432851668898,17.9345367249896,17.9059138543927,29.0563928119662,15.1934447901759,7.88000011444092,5.56571375282766,4.699991908735246,15.788730791446337,32.93713439,409.5668123,2060.543905,1881.87
2003,Rusia,RUS,59.1282690062584,35.24998177498,23.8782872312785,17.9160971825668,18.4150283879129,28.653134993955,14.3673346861413,8.21000003814697,5.50294605202332,7.2999523445387515,13.66329302286664,36.29696071,456.5667373,2234.602113,1441.11
2004,Rusia,RUS,56.5818523974086,34.4178910548533,22.1639613425553,16.9716779691344,18.3852992879698,31.7022224264003,15.2165071846405,7.76000022888184,4.90444194789091,7.199947869944734,10.88861573262163,44.37860746,481.2777578,3370.595366,1787.42
2005,Rusia,RUS,56.7132484897549,35.2030659646294,21.5101825251255,16.8715389429157,17.7553986039313,32.6292320728391,15.6802236672942,7.11999988555908,4.25591600591586,6.399965447854239,12.685303950734927,60.87616006,507.2071291,4194.635171,1810.81
2006,Rusia,RUS,54.7334018670627,33.7304754438509,21.0029264232118,17.3881375510667,18.5034095134695,31.780260587244,15.2912276564068,7.05999994277954,3.86131247121949,8.200068255055148,9.66865454789254,71.49005651,672.0356633,7475.171698,1884.86
2007,Rusia,RUS,51.7061227457717,30.1640604847185,21.5420622610532,17.2975342860179,20.9952544479428,31.2220408024623,15.1146322629236,6.0,3.77890170628363,8.499977768463962,9.007298688610765,74.52244763,730.0873252,7459.129515,2056.54
2008,Rusia,RUS,53.3824660408908,31.3095603335689,22.072905707322,17.830576085536,22.2904610725417,30.7868816997841,14.9331548589743,6.21000003814697,3.75334118813491,5.199969264988424,14.11076778404421,94.31758367,847.6846772,6764.189183,1909.26
2009,Rusia,RUS,48.4350610280677,27.938101204296,20.4969598237716,20.786596659721,21.9951347029616,29.3269390259533,12.897971424446,8.30000019073486,4.08444869720522,-7.799993913431447,11.647329576411881,64.02194964,1008.650896,5338.612943,1198.27
2010,Rusia,RUS,50.3555054873676,29.2155607850389,21.1399447023288,18.7250554156762,21.6253843085521,29.9995882181449,12.8154704732836,7.36999988555908,3.34389824902913,4.500000000031101,6.849392302550283,79.04077178,1224.66425,7534.779583,1515.63
2011,Rusia,RUS,48.0353994077919,28.0553614798549,19.9800379279369,17.6255115280966,21.3216555211764,29.4135888383738,11.4709337154407,6.53999996185303,3.1507257212962,4.300029185793686,8.440464859325992,93.70575127,1413.757637,7953.6269,1702.39
2012,Rusia,RUS,47.1513903857957,26.9073203393663,20.2440700464294,17.9672380527257,21.5611849041311,29.1028680720786,11.4152854387593,5.44000005722046,2.92603087775353,4.024086157210394,5.074743007991378,95.31152279,1515.330288,7226.988911,1677.16
2013,Rusia,RUS,46.287149400499,25.845336826255,20.441812574244,18.675302148229,21.9401882834583,28.1912891792502,11.0573063367208,5.46000003814697,2.99360048776678,1.755422149093655,6.7537102622088785,94.87940373,1286.720999,6684.108843,1879.08
2014,Rusia,RUS,47.8013412628116,27.1110970517525,20.6902442110591,18.0273313931418,21.4171833480957,27.9315270599772,11.3355804143996,5.15999984741211,3.36060548804252,0.7362672214154653,7.823411838655581,88.92742601,1169.476277,6342.227603,2277.18
2015,Rusia,RUS,49.3593493116887,28.703389442924,20.6559598687647,17.7653892166562,20.6115488028269,29.7940599874349,12.383018865556,5.57000017166138,3.87310448732299,-1.9727192263752524,15.53440505284045,51.86371799,1186.069383,5631.076427,2536.63
2016,Rusia,RUS,46.5181198396096,25.8544829769167,20.6636368626929,18.4659193773134,21.8812816748252,29.1739050664536,11.700279102295,5.55999994277954,3.84021728459951,0.1936900717288914,7.0424476295479765,45.52832222,1328.235473,5176.761037,2367.08
2017,Rusia,RUS,46.8765243371311,26.0908809797568,20.7856433573743,18.2168086477823,21.9821391240723,30.6732968850171,12.3127721298909,5.21000003814697,3.55363208990976,1.8257900635513913,3.6833294441219966,54.25841395,1292.172443,6339.762495,2738.47
2018,Rusia,RUS,51.5809003703964,30.7932568020743,20.7876435683221,17.7103783204011,20.6544857247667,32.5542980530841,12.8198832504186,4.84999990463257,3.3942533806976,2.8072454104943523,2.8782972364789217,67.15239138,1247.033262,6415.619786,3289.86
