mae_1,mae_2,mae_3,rmse_1,rmse_2,rmse_3,mape_1,mape_2,mape_3
1.8558317657745689,1.8451821136246458,1.8446695238169752,2.330585393549461,2.2460773125305655,2.624562506966625,53.207139371636956,64.62452531675683,35.02526460733131
1.7815815208139778,1.7030432847767674,1.8430656216470607,2.2964003575350302,2.271094549053276,2.520744747623432,45.74798132361552,67.45808115040262,36.79505800617633
1.744493022838519,1.741331873396831,1.7947154688621645,2.187422397431639,2.1165076911283807,2.5216103738009954,46.42391603535911,61.05688794307192,34.91662087552708
1.7189590734040336,1.716154276009794,1.581037372279121,2.208062414211695,2.2262265769579046,2.2711396805209785,42.84826902472609,62.25115888922939,31.190000552320566
1.7463157547914647,1.7090089060935625,1.6450908489303189,2.169818997119097,2.1372938137522546,2.3778515399016187,49.2447076630594,64.36005817115237,30.085411359615826
1.6325365799116782,1.6256074408044903,1.8842293960153544,2.0629120534717345,2.0334739428214124,2.6078565211409166,45.60857710720445,58.048847616607326,36.494722674411484
1.498153813335021,1.5397938017896182,1.4589029786435146,1.8486416727995203,1.9503447501129885,2.0486251326125546,43.78250577816958,57.22543082285746,27.68874498276357
1.9361248930122408,2.0248049861258113,2.04550787775501,2.474404821633268,2.6280939030441672,2.68420551639093,53.282243202087535,78.53619803016454,38.82661257767062
1.7191414656979862,1.596593274067908,1.8219849614442225,2.2050601155844163,2.03318875033164,2.3616895010587045,52.79635047729174,55.63263865328827,40.9638440953116
1.7680976840775628,1.5494946549640094,1.744856190308574,2.234729947042327,2.073939402563311,2.5379416013186633,48.641559751923296,53.77390059497772,33.20582356839616
1.7704049003008522,1.801188476806407,1.7610092096489283,2.2478078621371083,2.3605502278808737,2.580574338294843,52.56678244606992,71.21503811294343,30.963360681104813
1.635504902195286,1.9837636249152706,1.921170319809449,2.118113127234749,2.6082939449222478,2.6705483364281233,48.68347294142682,70.49486054631754,36.67465265353549
1.7003615727969301,1.801263092852133,1.660735214049632,2.2472144359676665,2.2697381532598326,2.1993065710592328,49.760068790968454,62.22984150367413,33.66589770295634
1.8447342754937037,1.7728800881033844,1.6206048758037817,2.3812265367270564,2.158229994593872,2.1558304893177307,50.83536694711244,61.56799035048349,33.370303820613145
1.4647765603075444,1.5198084207065858,1.5986721144959097,1.9137377244264542,1.9515326728306353,2.244311169238279,41.38493543762237,58.89336295866159,30.842731412028776
1.5173715227102664,1.8301584609727743,1.7238803591601723,2.032821343859088,2.4167278301896067,2.327864975656619,41.732071760561986,71.02744164856492,32.1768671418154
1.622581236148855,1.6691561493720664,1.5639529745574094,2.162805843575539,2.0301827953081064,2.2048313180866765,49.845510996712164,59.5277484178136,28.798020391336273
1.610048658128632,1.7799256337941916,1.856526319223575,2.068154073486134,2.1911832573867853,2.4826328349125704,48.03017551691733,63.68948436032721,37.184429376507246
1.6928171797591343,1.559658375327245,1.6260854763884354,2.043040857565915,2.0102252267106477,2.031937284506086,45.7465915905477,59.869851668619006,35.393332355121814
1.509224396272393,1.846021193108942,1.8432875996911506,1.93789461600486,2.3026809349047106,2.5824723035786703,46.353519723997906,63.320804454735786,35.336157858318245
1.6079515503762773,1.5004116831594032,1.5623455092921221,2.0051740692314746,1.8514591519339318,2.1301746725143227,46.68307419818043,50.80072754177106,29.108207940639044
1.843549317770299,1.722671510436097,1.8282889704857506,2.225921300891353,2.284544445607474,2.8408137971100444,53.02824582421181,65.29783017516642,33.922329305141304
1.6769282978246203,1.8760477325445968,1.647291732965765,2.1066198484863863,2.369261904487293,2.380321510049636,45.79985005656896,70.66774166838186,29.09818755112933
1.5729319517509848,1.8962386052251188,1.5538814841559634,1.9618001612255085,2.347501067578787,2.0600771801949005,42.25425778082651,72.18878284455914,29.694691150065232
1.529474186754952,2.017800252044583,1.7859399284621467,2.003279852073841,2.4986811203722836,2.3179792273962847,49.3877390023949,69.41354815443864,36.2757655586728
1.5696733903864164,2.023390457919093,1.8139041967928287,2.003167941999617,2.4641999577260503,2.4775310696223807,41.35076869372948,69.64293682594919,35.58924257431412
1.7492534612522626,1.8214095710431528,1.8212902935547988,2.2477094955441017,2.2505160492301077,2.3449311022643866,44.189607291130315,61.65570043614267,36.86449843266322
1.663231942199534,1.6980165247876833,1.70662527570619,2.059211640253835,2.1491486313014554,2.3780099475781844,52.94507854421553,65.6001701400491,33.18232503135978
1.6021104770974461,1.7055967596131112,1.4760960384149633,1.971736057822099,2.1991418518992414,2.116934114857804,47.440855256784374,67.48364514114849,28.546113892676495
1.6360333468714807,1.6904082181934172,1.8621430427334889,1.9958065724544518,2.2144656050493947,2.554787388954154,48.13968254585704,65.36977748062914,36.91853076084196
