rmse
2.397268643932153
2.7192121028274667
3.430189989434388
2.8096333406119376
2.23337724434912
3.208819541141989
2.761579088016597
2.0980881740169375
3.3071373355463956
3.3042861196857545
2.1009252846184863
2.5284174221514824
2.559108374794495
2.3168455780416872
2.791512989497962
2.586236215470861
2.1436755863738908
2.6122496139389932
3.4689164534765404
3.6007474532323327
3.0463041458396343
2.4964076167371987
2.169401353673357
3.022286978826235
2.8503020067137337
3.688818261889037
2.5907101587695873
2.810143317540976
2.5742296789980736
2.566560172305646
