rmse
3.167336632411211
3.1595959479188926
2.983242358433193
2.509353660183899
2.9549944705208473
2.944195997387144
3.0251022562799896
2.7935619797346343
2.7732946356329107
3.013913112981384
3.3678720184445226
3.0098164211468004
2.2973510609312258
2.5903946249323733
2.8172997709503345
2.5986951539685164
2.4810410338433226
3.2462133417591517
2.994244055372367
3.1364475204824935
2.308673832473329
2.94689625189429
2.6913397088442172
2.791073180721841
3.024710203689428
2.6812960778620867
3.1633706846278393
2.6321336398483397
3.09349680774303
2.7882461797422384
