rmse
8.3169694453131
8.36163382621553
9.166901378756997
9.429994571478165
7.761609153465834
9.266339960400368
8.347270531651178
8.447220297508045
9.90859223492745
8.829436349345448
9.276392517250944
8.497387141570252
9.09781582050673
10.023677613776266
9.761676303762304
8.867002627021991
9.968381676541044
9.158074956546628
8.509782756472074
9.304389707057
8.668948796543493
8.105292660299842
8.307188982883527
9.361955790006267
9.154836065456852
9.00713083903528
7.237081819796989
9.106135025400137
8.738373066247883
9.111793753532211
