rmse
1.8952408104082266
1.8490835752927204
1.951421900260204
1.9587575357795415
2.2145358818204532
1.9692862529604693
1.866996840427997
1.9377306962308605
1.8273584017904354
2.119404593587719
2.079151618473257
1.882368783413917
1.8174551250536457
1.8799814644112645
2.1472326712932404
2.0000128751910946
2.078063154593907
1.9963108662466145
2.007727332972388
2.2928807505785636
1.9377300628476704
1.5940299519918177
1.5827539700751394
1.8812683974924311
1.8884554899883867
1.9723298041026873
1.7571243084447563
1.842485330352061
1.9221694674600975
1.946012194838223
