rmse
1.6479281221242132
1.3264669923712693
1.1969664488105072
1.7706847127845453
1.3023579057878591
1.2382815061925636
1.235123521466149
1.6957754299916505
1.8760814548438236
1.704589933180581
1.1752559307918402
1.3776491531328272
1.244327778556319
1.2628659404415183
1.2745405432210208
1.37742284562453
1.3251027099444899
1.2163958807510078
1.2724384953338548
1.3804236936796843
1.3170262419366652
1.4269773593807968
1.4405644037583965
1.443891156730395
1.885026729473394
1.6717056549127243
1.5090983765798955
1.6908188229417878
1.2170084190086046
1.3808608498239203
