rmse
3.0223561841568967
2.8804512522616768
3.0197020279909177
2.886057622775801
3.028953614960751
2.952904933647809
2.9717629120494458
3.003071906175234
2.857185562415454
2.987183909510902
2.912056305010152
2.8375736076082805
3.0297092139133133
2.9339649186487717
2.9122787603736677
2.848841621960395
2.9875408889994004
2.9640098204302485
2.9202093082009215
2.974236729585407
2.8487040990418
2.838056542464982
3.1347023539657926
2.854542131851525
3.09961128009974
2.902643458569929
2.953906647228547
2.9327861507164785
3.0974275018799307
2.867849342486951
