mae_1,mae_2,mae_3,rmse_1,rmse_2,rmse_3,mape_1,mape_2,mape_3
1.5857025224903638,1.5972092680750047,2.398662178517991,2.08108816066461,2.11241044929285,3.6252591572064348,54.92964537391381,59.31357705057137,48.92185149661423
1.5742739988089156,1.5338583978478866,2.4135432094969396,1.9496828333672873,2.014508382205896,3.6726864352139232,54.81251510538448,58.12424471702104,45.50867351727028
1.854873952677521,1.7258304328479142,2.6320964845031978,2.288931297484106,2.3008445797278347,3.94250423834666,62.821422497250296,61.532489840939355,54.07947885829418
1.6174560264382243,1.5488615313441816,2.400385029120688,2.053124373328623,2.0831942283230838,3.6856871251475836,57.122171103461525,60.682858672221336,48.53087344431459
1.5694941686621842,1.5084012938712088,2.233284998093994,2.0284437311869565,2.0213132694831173,3.4185731392622136,54.40155449691798,57.36602727941808,42.2976736280629
1.7135095176811415,1.5975663437488277,2.487989284782985,2.1591229131668626,2.206449146445789,3.7368317740047345,59.06998509060545,59.98375459411807,48.757855306182236
1.6372192789829405,1.405419623215375,2.1661533307396614,2.0692476123131107,2.0229283471956596,3.458544646585505,56.66253402241362,54.38212863609631,41.037176996870286
1.7937816075510171,1.585168297493716,2.414881730929761,2.2511284863648697,2.205785252646513,3.766174185641688,62.89026702491941,60.24652683115278,47.61304266564183
1.5622395069867916,1.5161213862937024,2.3513042109605298,1.9722420550592752,2.0493921066011684,3.5912233433395606,51.38792572595413,55.52210808938262,42.63032266958257
1.651626169785434,1.456151290729563,2.3982210801944186,2.106420947581969,1.977892987607087,3.770065659722055,55.222584213012965,55.486291255076665,46.615959298495255
1.8307192124640348,1.7127611103132683,2.408849973596937,2.3074628746329013,2.278454938409088,3.7756470127949955,62.36748448503827,62.637841368332865,43.694115413870016
1.4311599012609908,1.4921785165826016,2.340687902838603,1.9253064779440976,1.9555410954625372,3.539792918535487,48.48219351274129,51.55097953746298,44.740593376599655
1.6531613415863409,1.460014614104359,2.3672563682901884,2.1232087307607146,2.0460569540907496,3.638980390927415,55.85689240195061,54.58328611080981,47.159404973365696
1.7443573634522438,1.5201080635660424,2.4071726158653703,2.2029035128991508,2.0402715434262886,3.773599892993667,62.187783633723406,57.38617572491362,44.878885375803364
1.6823590046551122,1.5376397396133819,2.378443646126909,2.082819608879591,2.1888217883855696,3.7495232428317324,58.80450489953997,61.10995873137258,46.93184922678248
1.6788413927545478,1.4454392220478407,2.330705114313435,2.1387134124757403,2.0873482887204053,3.6440323578409575,57.97893359231542,57.71085161686822,46.03272856111801
1.6175382230742676,1.5175740448706507,2.4112873445547143,2.108454147300642,2.0552907925596537,3.5974562693566083,54.38917191497156,54.338242063288796,46.775938220027804
1.6140344287923754,1.565802577242756,2.4456517779517206,2.0666809938483004,2.0866372988015724,3.726205561757973,54.450036689091256,55.234948189161756,49.787342859089286
1.6324417619059457,1.5957897353213362,2.419558865103266,2.0704470835827102,2.129828479732863,3.7034708671060015,56.16210672417067,59.277213141334684,47.785574153904015
1.5408026342125274,1.5074836934112665,2.3492648848383153,1.9816291311995182,2.037387357903357,3.5616331914799515,53.151974501374085,57.344033163497556,44.29984382146439
1.8361882941390477,1.5962506790664461,2.4049393019968064,2.2504780023955524,2.1695102176355694,3.7308380738654265,64.24285822626906,62.08331173042628,45.50830439313437
1.6611611278970781,1.6243290261835885,2.437690016877974,2.1212065955751784,2.2132082924961565,3.723897654171773,57.39022080120235,59.971028587084746,49.88393777204519
1.6551681091762382,1.522565862046315,2.383346980530084,2.0760677136464656,1.9676569303473421,3.6315819699529492,55.02795128825371,55.71906710542363,43.78384775196566
1.601284738154749,1.5025148675414597,2.242941545326806,2.063640061156628,2.0978978661978616,3.564579943383521,55.442177178311695,55.76081850374519,45.7454457591372
1.5095302200021774,1.556444116228971,2.3908352110689925,1.9210077268731667,1.9879873002633892,3.560112319139926,51.24883738901443,55.92163748713008,46.684361092716266
1.8005018637961439,1.5943638446117516,2.511590722207695,2.174279289771629,2.0696743819686088,3.7345976515512853,60.5767624484889,59.262240759418795,49.215900765795446
1.5632110699420294,1.5713052194603923,2.4043008971247377,1.9761765878765343,2.0655622552441266,3.637833807269607,52.51960918880242,56.32744862037881,44.941301723000315
1.9024685638860266,1.64617744408577,2.379723174906481,2.31021989173988,2.174768942583186,3.7291678283082716,64.36144522556717,60.749515676671834,47.544169898085784
1.7587815640087328,1.6087126800976215,2.3542469550261544,2.196603678284247,2.281646874149124,3.715505085343856,63.60619883532204,63.22020715327337,46.70140358016728
1.479276667336374,1.5269596956135603,2.4332240487308843,1.9770616166899888,2.0327389313745443,3.662841386063041,54.72074676922487,58.814149250675186,48.331530938500556
